Rho,Loss,Total Travel Time,Total Emission,Total Revenue,Total Utility Cost,Toll 0,Toll 1,Toll 2,Toll 3,Toll 4
0.25,0.0030757834312054254,1182939.4693049283,895138.1837031457,1216.2574793530348,1432634.2185633266,0.0,1.0,2.0,3.0,3.0
0.5,0.00034129884684213637,473757.3816868042,288572.44945833867,4170.957910007663,528716.5851423274,0.0,1.0,2.0,3.0,3.0
0.75,6.825427866739247e-05,390292.6598171217,232163.39042730877,8422.258423284275,425251.28987056046,0.0,1.0,2.0,3.0,3.0
0.25,0.0024144563185316235,893547.5949890384,620764.9564464464,1216.2574793530348,1052219.3463783404,0.0,1.0,2.0,3.0,4.0
0.5,0.00034065636669751773,402853.9859841643,239508.1632382849,2790.315156562533,441752.56044118275,0.0,1.0,2.0,3.0,4.0
0.75,5.715816249859692e-05,320364.6937376947,187364.6702999681,7012.961028751661,339837.16221223056,0.0,1.0,2.0,3.0,4.0
0.25,0.0011375887850613702,887634.2339366584,616497.523257164,1216.2574793530348,1042685.6648985005,0.0,1.0,2.0,3.0,5.0
0.5,0.00034082199954755475,402853.4680814671,239511.00862118875,2790.315156562533,441748.751485074,0.0,1.0,2.0,3.0,5.0
0.75,5.570138932023991e-05,297021.4943667645,173729.7039576781,6011.619367105679,310248.72545140114,0.0,1.0,2.0,3.0,5.0
0.25,0.0010929306521152609,3708474.6077904655,3701609.2719623195,1056.7348747746926,4408551.029673462,0.0,1.0,2.0,4.0,0.0
0.5,0.0016290187130168947,3706627.364047058,3696731.145084672,2662.1870375867547,4539979.025813854,0.0,1.0,2.0,4.0,0.0
0.75,0.00036972199505797617,3709999.676438283,3697989.400038313,4833.181202935064,4390340.9038066305,0.0,1.0,2.0,4.0,0.0
0.25,0.0036540358400850423,2567378.9142092825,2319355.0738788387,8559.625671770164,3226704.6077386,0.0,1.0,2.0,4.0,1.0
0.5,0.0030585773277235035,1812391.451802061,1505313.6679586475,5249.5156180902,2168190.416825705,0.0,1.0,2.0,4.0,1.0
0.75,0.0002312357373213385,1339458.275422009,1035382.121480602,12777.604309295202,1553281.8344501965,0.0,1.0,2.0,4.0,1.0
0.25,0.001417900639507142,1544643.0473719172,1236833.5550045474,1166.081107510161,1855435.6517595989,0.0,1.0,2.0,4.0,2.0
0.5,0.00035021338700820986,659295.7828768549,428285.27895385143,5415.0867724089985,755125.3925927025,0.0,1.0,2.0,4.0,2.0
0.75,4.596670462143044e-05,559242.3809580992,349960.6747069918,10513.905165707245,634640.0645945508,0.0,1.0,2.0,4.0,2.0
0.25,0.003075783433296777,1183235.7067020459,895475.6919744638,1179.0045682678387,1432770.7214189472,0.0,1.0,2.0,4.0,3.0
0.5,0.00034999881763004165,474784.5403383963,289666.27043271705,4152.846344335434,529236.3382258074,0.0,1.0,2.0,4.0,3.0
0.75,4.4606157235856225e-05,389860.3730263326,232310.44973777042,8992.195574144498,423994.08714755735,0.0,1.0,2.0,4.0,3.0
0.25,0.002414456320606003,893851.4266715627,621110.0707053208,1179.0045682678387,1052361.2165566632,0.0,1.0,2.0,4.0,4.0
0.5,0.00035139243149301006,403892.27863039105,240615.94084621378,2723.6570446173682,442253.70914224826,0.0,1.0,2.0,4.0,4.0
0.75,4.7153908152803495e-05,320633.71258326253,188544.06260612106,7392.063697382738,338484.86756108934,0.0,1.0,2.0,4.0,4.0
0.25,0.001137578848327943,887935.7234915361,616839.7577463011,1179.0045682678387,1042825.5593197386,0.0,1.0,2.0,4.0,5.0
0.5,0.00035154302652833455,403893.6142484849,240620.66180402183,2723.6570446173682,442248.60866305744,0.0,1.0,2.0,4.0,5.0
0.75,5.1636274288080535e-05,297126.8404237103,174494.00403064134,6136.276059431232,309270.65429769584,0.0,1.0,2.0,4.0,5.0
0.25,0.0010929306521152609,3708474.6077904655,3701609.2719623195,1056.7348747746923,4408551.029673462,0.0,1.0,2.0,5.0,0.0
0.5,0.001626003248984138,3707058.828297144,3697148.6308440426,2662.1870375867475,4540241.054198833,0.0,1.0,2.0,5.0,0.0
0.75,0.0003193605993860587,3707330.9256101046,3695240.393838472,4452.472882559885,4468431.5003181305,0.0,1.0,2.0,5.0,0.0
0.25,0.0036540358400850423,2567378.9142092825,2319355.0738788387,8559.625671770164,3226704.6077386,0.0,1.0,2.0,5.0,1.0
0.5,0.00305389568340404,1813038.6540711601,1505958.940267039,5249.51561809019,2168525.3774057026,0.0,1.0,2.0,5.0,1.0
0.75,3.387478222020477e-05,1282512.5060420912,971169.700272442,10882.901588710172,1523583.6807429013,0.0,1.0,2.0,5.0,1.0
0.25,0.0014178732788710036,1544645.6630904279,1236837.2522492958,1166.0811075101608,1855435.935612971,0.0,1.0,2.0,5.0,2.0
0.5,0.00033954226454498815,660328.1190066685,429337.4944046455,5415.0867724089885,755590.5176345482,0.0,1.0,2.0,5.0,2.0
0.75,3.218634181859139e-05,560511.5841189319,350879.18054324813,10565.054430001172,635941.2166717974,0.0,1.0,2.0,5.0,2.0
0.25,0.0030757822492571466,1183235.2116634897,895475.0284153683,1179.0045682678385,1432770.386455391,0.0,1.0,2.0,5.0,3.0
0.5,0.00033931259260064323,475826.14309554215,290728.98397869244,4152.846344335429,529706.4759397566,0.0,1.0,2.0,5.0,3.0
0.75,3.115945221531198e-05,389026.3563486581,231943.04513370316,8921.957966342996,422402.6995938401,0.0,1.0,2.0,5.0,3.0
0.25,0.002414456320606003,893851.4266715627,621110.0707053208,1179.0045682678387,1052361.2165566632,0.0,1.0,2.0,5.0,4.0
0.5,0.0003407246324324127,404925.3766810367,241668.01295880508,2723.657044617361,442717.3266382292,0.0,1.0,2.0,5.0,4.0
0.75,3.740277662567426e-05,320667.14015139744,188976.54292597657,7443.212961676663,337649.36875798367,0.0,1.0,2.0,5.0,4.0
0.25,0.001137578848327943,887935.7234915361,616839.7577463011,1179.0045682678387,1042825.5593197386,0.0,1.0,2.0,5.0,5.0
0.5,0.00034084526611165755,404911.4038108051,241655.18185475707,2723.657044617361,442711.30526027794,0.0,1.0,2.0,5.0,5.0
0.75,3.0926195665878555e-05,297273.1417049993,174950.932662164,6187.425323725157,308688.15449617046,0.0,1.0,2.0,5.0,5.0
0.25,0.0013024809542201419,3703180.9840041874,3695827.377488887,852.7007887451886,4461853.54525268,0.0,1.0,3.0,0.0,0.0
0.5,0.004746082808764326,3700400.323064881,3690273.206169509,2074.1345238637964,4505115.867927929,0.0,1.0,3.0,0.0,0.0
0.75,0.0007061363453148077,3699739.1394149987,3688940.9575223527,3494.5508576594725,4487074.129947073,0.0,1.0,3.0,0.0,0.0
0.25,0.002299552795546218,2616818.7497814554,2375452.1030107024,8397.341241350716,3300532.4428228517,0.0,1.0,3.0,0.0,1.0
0.5,0.0043656773393496275,1807348.7068547867,1491967.789088476,8890.953624508313,2198547.141757804,0.0,1.0,3.0,0.0,1.0
0.75,0.004459892791566264,1388558.993056753,1075609.9746988136,10766.6943484227,1651544.9211256104,0.0,1.0,3.0,0.0,1.0
0.25,0.005469406563244326,1542524.439784404,1233330.9393316752,1016.7201378483912,1852097.0149548214,0.0,1.0,3.0,0.0,2.0
0.5,0.0038815308358861444,664384.6144141061,430795.67102134717,5060.718394925037,765226.8379256572,0.0,1.0,3.0,0.0,2.0
0.75,0.0003151984850317908,553054.1778863564,344614.3279220798,8031.598812200342,630065.1579479035,0.0,1.0,3.0,0.0,2.0
0.25,0.002921265140919107,1202712.788038174,906144.7551652512,1318.8745186655844,1424872.4435567374,0.0,1.0,3.0,0.0,3.0
0.5,0.0038783889906209446,476340.3063030654,289243.9280467398,3508.2112830816945,534440.7640001224,0.0,1.0,3.0,0.0,3.0
0.75,0.0029885754355228507,387330.8665000462,229484.66700146307,7637.493226353215,423753.928198524,0.0,1.0,3.0,0.0,3.0
0.25,0.0014163714321943136,907138.4123773207,632197.831299005,1016.7201378483912,1069608.8098020013,0.0,1.0,3.0,0.0,4.0
0.5,0.0038753131354284194,405025.55087602115,239629.66098079155,2062.9499808479363,446948.2717552486,0.0,1.0,3.0,0.0,4.0
0.75,0.0029881951559953446,317819.6892777137,184717.4036210258,6037.361349591454,339100.63065173605,0.0,1.0,3.0,0.0,4.0
0.25,0.0014856954332114563,901066.5223390845,632698.6697426888,1016.7201378483915,1048841.3473383696,0.0,1.0,3.0,0.0,5.0
0.5,0.003873582206056783,405018.83916453866,239617.07595733315,2079.0219833636284,446949.7188016344,0.0,1.0,3.0,0.0,5.0
0.75,0.0002922584955583181,293474.86099657277,170157.10326586722,4894.263760374117,308419.2962408966,0.0,1.0,3.0,0.0,5.0
0.25,0.0010884065776029456,3706585.0602002135,3699257.7283031587,1314.7434265299635,4407484.838605102,0.0,1.0,3.0,1.0,0.0
0.5,0.0016352362253057838,3703080.404267146,3692977.986617903,3164.896818763912,4554600.410203489,0.0,1.0,3.0,1.0,0.0
0.75,0.00042245128274097447,3702783.64666805,3691841.5868104845,5612.628954680816,4441366.831608316,0.0,1.0,3.0,1.0,0.0
0.25,0.0036525601169011264,2565470.1485557896,2316975.957459742,8794.705626259476,3225633.436909773,0.0,1.0,3.0,1.0,1.0
0.5,0.0016637587925589492,1799361.7313952968,1497986.463094976,3180.9688212796045,2231917.35090918,0.0,1.0,3.0,1.0,1.0
0.75,0.0001839727021340208,1302852.9867689745,995355.3502902951,12993.250058183141,1535964.4496225312,0.0,1.0,3.0,1.0,1.0
0.25,0.0014174110603496991,1542678.8876883395,1234364.137362836,1414.084522757154,1854282.711879773,0.0,1.0,3.0,1.0,2.0
0.5,0.0003371849238628928,656238.9330617031,425017.28534891,6126.771824286035,753726.6540459752,0.0,1.0,3.0,1.0,2.0
0.75,7.504948798125118e-05,555630.6436279947,346896.5342014908,11293.352917452996,632693.4147390366,0.0,1.0,3.0,1.0,2.0
0.25,0.0030751322047460473,1181315.5796985757,893068.0689556652,1418.9719822569857,1431652.162700641,0.0,1.0,3.0,1.0,3.0
0.5,0.0003371951994484169,471930.6432724203,286760.41269122076,4626.230123513362,527766.5057697017,0.0,1.0,3.0,1.0,3.0
0.75,8.713767190948594e-05,388265.1677009596,230736.6420204171,9755.571323374557,424274.3677716288,0.0,1.0,3.0,1.0,3.0
0.25,0.0024145574500262033,891648.7306633911,618317.1165196466,1418.9719822569857,1051129.0191558546,0.0,1.0,3.0,1.0,4.0
0.5,0.0003380957696182215,400799.05639656447,237583.99119108712,3197.040823795297,440417.84639024845,0.0,1.0,3.0,1.0,4.0
0.75,0.004521705366774176,318476.7810043751,185915.06894020335,8187.583451644182,339095.2758662078,0.0,1.0,3.0,1.0,4.0
0.25,0.0011374779337117891,885747.1155009283,614066.1602903622,1418.9719822569857,1041568.7864995047,0.0,1.0,3.0,1.0,5.0
0.5,0.00033862892817703376,400800.8697895629,237619.41091429244,3180.9688212796045,440377.36637350207,0.0,1.0,3.0,1.0,5.0
0.75,7.719472041712157e-05,295341.58331232966,172403.2982646551,7154.097784966816,309792.54111985984,0.0,1.0,3.0,1.0,5.0
0.25,0.001085761421609828,3707846.571221893,3700477.914241398,1140.8965081323813,4408175.817497338,0.0,1.0,3.0,2.0,0.0
0.5,0.001540877624245882,3706249.270201204,3695864.788826019,2907.9826436035905,4599629.109485119,0.0,1.0,3.0,2.0,0.0
0.75,0.0027830674615645806,3714510.8779283324,3702648.8925931165,5513.924934676692,5019193.1827914445,0.0,1.0,3.0,2.0,0.0
0.25,0.003652261922141652,2566734.984440748,2318199.467754181,8521.517611634705,3226325.2772015864,0.0,1.0,3.0,2.0,1.0
0.5,0.001585044118685949,1832002.6983203923,1531884.701016688,2907.982643603591,2273806.608816533,0.0,1.0,3.0,2.0,1.0
0.75,0.00010659697302291592,1311718.5903631675,999858.3876042168,10782.633017416238,1558409.3073506162,0.0,1.0,3.0,2.0,1.0
0.25,0.0014173816722029317,1544039.4759386603,1235683.4015580814,1140.8965081323813,1855015.3479985932,0.0,1.0,3.0,2.0,2.0
0.5,0.00029065474356467614,655302.0698305038,424634.6519430324,5539.410959066705,750644.4295224838,0.0,1.0,3.0,2.0,2.0
0.75,5.985768689503746e-05,558510.1287135287,349037.51588956127,11386.655703753197,634558.4433835577,0.0,1.0,3.0,2.0,2.0
0.25,0.0030750512871645817,1182647.5855524095,894358.7506290728,1145.7839676322133,1432372.7578401188,0.0,1.0,3.0,2.0,3.0
0.5,0.00029127908984139466,470949.248678904,286468.66209588724,4321.099940805963,524807.9248337405,0.0,1.0,3.0,2.0,3.0
0.75,5.432045999020231e-05,388920.6332299514,231380.2253153376,9816.234296554583,423294.0543052881,0.0,1.0,3.0,2.0,3.0
0.25,0.0024152994733894033,893009.5801084824,619627.6980496941,1170.6192416890106,1051865.5452891418,0.0,1.0,3.0,2.0,4.0
0.5,0.0002910541515439966,400270.385033017,237651.53676746282,2907.982643603591,438118.6105050309,0.0,1.0,3.0,2.0,4.0
0.75,5.211344078370833e-05,320374.4581581509,187662.04328205567,8200.03041727713,339277.88344534754,0.0,1.0,3.0,2.0,4.0
0.25,0.0011375292267217037,887112.2076797739,615381.4341816736,1145.7839676322133,1042307.2664844258,0.0,1.0,3.0,2.0,5.0
0.5,0.0002920316251917929,400274.27382877376,237651.7624493515,2924.054646119283,438140.915990488,0.0,1.0,3.0,2.0,5.0
0.75,5.2686336497418285e-05,296856.48549159715,173739.1830033083,7198.68875563115,309815.96261351794,0.0,1.0,3.0,2.0,5.0
0.25,0.0010857614224886872,3708123.8734272458,3700755.2697584084,1053.9730489335877,4408312.8071703445,0.0,1.0,3.0,3.0,0.0
0.5,0.0015429929405517489,3706995.703100684,3696460.911737418,2723.2413971120022,4600119.374066926,0.0,1.0,3.0,3.0,0.0
0.75,0.0003799895217914922,3705516.4964633174,3693058.100095988,4819.811413532496,4479664.16803156,0.0,1.0,3.0,3.0,0.0
0.25,0.003652261922998321,2567012.0143546863,2318476.5506527666,8434.594152435911,3226462.075922508,0.0,1.0,3.0,3.0,1.0
0.5,0.0016001873178832587,1832613.0123788246,1532313.310351256,2483.695099246992,2274150.1523620617,0.0,1.0,3.0,3.0,1.0
0.75,0.00023785061558588425,1316290.57438932,1006123.3328834042,8488.76625876055,1567911.703895167,0.0,1.0,3.0,3.0,1.0
0.25,0.001417381672781116,1544322.2208411891,1235966.18375033,1053.9730489335877,1855156.166003627,0.0,1.0,3.0,3.0,2.0
0.5,0.00028986458045206676,654777.0517742014,424224.4052214278,5422.70712616148,749555.6026738278,0.0,1.0,3.0,3.0,2.0
0.75,6.723168538591537e-05,559482.6549993593,349355.48306703405,10532.679381336058,635595.6848411751,0.0,1.0,3.0,3.0,2.0
0.25,0.0030750512877899404,1182928.6845216474,894639.8898287159,1058.8605084334195,1432512.4223149356,0.0,1.0,3.0,3.0,3.0
0.5,0.00029091069792228606,471028.99889030796,286441.37349417206,4168.502699345759,524659.302468128,0.0,1.0,3.0,3.0,3.0
0.75,0.004732201692459216,390002.1536489701,231920.38363547748,9111.884888952027,424122.0786489142,0.0,1.0,3.0,3.0,3.0
0.25,0.0024145574495486304,893358.2471670236,619985.3366327819,1058.8605084334195,1052035.3202346452,0.0,1.0,3.0,3.0,4.0
0.5,0.00029176484905397797,400247.39941463835,237676.62252002396,2707.16939459631,437706.9783511743,0.0,1.0,3.0,3.0,4.0
0.75,6.947423094515164e-05,321261.61271511565,188045.69997493952,7634.312208360873,339935.9633797055,0.0,1.0,3.0,3.0,4.0
0.25,0.0011374779332463112,887458.1319825553,615735.8798595932,1058.8605084334195,1042476.037527674,0.0,1.0,3.0,3.0,5.0
0.5,0.00029161122595007164,400245.1551709381,237676.08621608687,2739.3133996276943,437703.63378595,0.0,1.0,3.0,3.0,5.0
0.75,0.004718105691872481,297887.0975378717,174286.40400018985,6568.186728563329,310519.46387065056,0.0,1.0,3.0,3.0,5.0
0.25,0.0010857614243674541,3708416.041181484,3701088.6967457887,1016.7201378483919,4408446.437519737,0.0,1.0,3.0,4.0,0.0
0.5,0.001546468152374179,3708040.650877005,3697575.68321697,2656.5832851668365,4600618.598866006,0.0,1.0,3.0,4.0,0.0
0.75,0.002763502230438264,3715758.8967854767,3703273.9052200485,5151.374590602884,4996135.775702151,0.0,1.0,3.0,4.0,0.0
0.25,0.0036522619248956396,2567303.906232267,2318809.7025845195,8397.341241350716,3226595.508303154,0.0,1.0,3.0,4.0,1.0
0.5,0.0015876919205353628,1833631.853529631,1533400.3835635465,2862.317445836503,2274642.0113969683,0.0,1.0,3.0,4.0,1.0
0.75,3.859032036123121e-05,1255256.5366215478,945088.1174314903,11658.83766469512,1490189.687825718,0.0,1.0,3.0,4.0,1.0
0.25,0.0014173816748893147,1544620.1880786496,1236305.424457468,1016.7201378483919,1855293.8929706363,0.0,1.0,3.0,4.0,2.0
0.5,0.00029299767300815775,655759.2712460044,425378.81377276976,5607.180003053596,749904.5937644229,0.0,1.0,3.0,4.0,2.0
0.75,3.9960718276656405e-05,560020.3083096193,350677.35840627045,11151.328347832148,634615.366885439,0.0,1.0,3.0,4.0,2.0
0.25,0.003075051289881292,1183224.9219187652,894977.3981000341,1021.6075973482236,1432648.9251705562,0.0,1.0,3.0,4.0,3.0
0.5,0.0002937181980134693,472012.082326399,287538.93389053835,4340.218561190434,525052.8896332113,0.0,1.0,3.0,4.0,3.0
0.75,3.76367111881688e-05,389655.76728750987,232135.5184744635,9613.54675375371,423281.91604020685,0.0,1.0,3.0,4.0,3.0
0.25,0.0024145574516230093,893662.0788495479,620330.4508916563,1021.6075973482236,1052177.190412968,0.0,1.0,3.0,4.0,4.0
0.5,0.00029489372331196995,401255.8195508576,238708.46428473946,2911.0292614723685,438254.06996341934,0.0,1.0,3.0,4.0,4.0
0.75,3.809607887519695e-05,320901.72495776974,188762.5733239033,7980.775063871779,338219.8048135281,0.0,1.0,3.0,4.0,4.0
0.25,0.0011374779353155973,887762.2052733361,616081.2361634108,1021.6075973482236,1042618.0780466117,0.0,1.0,3.0,4.0,5.0
0.5,0.00029422543028778995,401266.92510157614,238767.54496100088,2911.0292614723685,438212.6281651093,0.0,1.0,3.0,4.0,5.0
0.75,3.857224389253931e-05,297466.94132023526,174796.39607453038,6963.361399710102,309050.66397007497,0.0,1.0,3.0,4.0,5.0
0.25,0.0010857614243674541,3708416.041181484,3701088.6967457887,1016.7201378483917,4408446.437519737,0.0,1.0,3.0,5.0,0.0
0.5,0.0015410190175557902,3708805.0592086078,3698345.1494743624,2640.5112826511368,4600993.8368164515,0.0,1.0,3.0,5.0,0.0
0.75,0.0027517034910426227,3714896.5981369996,3702369.1835531243,5025.11224653323,4931573.132535429,0.0,1.0,3.0,5.0,0.0
0.25,0.0036522619248956396,2567303.906232267,2318809.7025845195,8397.341241350716,3226595.508303154,0.0,1.0,3.0,5.0,1.0
0.5,0.0015797524190730202,1834657.8463888953,1534446.7743778324,2623.943472046655,2275107.848988938,0.0,1.0,3.0,5.0,1.0
0.75,0.0021218814364344584,1272747.332699248,974591.8038589403,5376.486046021698,1732049.6916615933,0.0,1.0,3.0,5.0,1.0
0.25,0.0014173816748893147,1544620.1880786496,1236305.424457468,1016.7201378483917,1855293.8929706363,0.0,1.0,3.0,5.0,2.0
0.5,0.00029067834870625994,656677.113158821,425823.0246843948,5638.279696728234,750950.8426270974,0.0,1.0,3.0,5.0,2.0
0.75,1.629323119290874e-05,561233.6518729032,351658.4837549726,10770.62002745697,635589.142615694,0.0,1.0,3.0,5.0,2.0
0.25,0.003075051289881292,1183224.9219187652,894977.3981000341,1021.6075973482234,1432648.9251705562,0.0,1.0,3.0,5.0,3.0
0.5,0.00029009395982700705,473101.97965944523,288671.67134938634,4085.7725848848954,525539.0901540715,0.0,1.0,3.0,5.0,3.0
0.75,2.282745582385911e-05,388386.9925779867,231609.9359226299,9264.982438409914,420772.1425439774,0.0,1.0,3.0,5.0,3.0
0.25,0.0024145574516230093,893662.0788495479,620330.4508916563,1021.6075973482234,1052177.190412968,0.0,1.0,3.0,5.0,4.0
0.5,0.0002931854983754904,402299.38766467635,239774.41150398314,2672.655287682521,438721.2122177279,0.0,1.0,3.0,5.0,4.0
0.75,0.0052298324751844415,320623.91485605336,189133.22141444957,7648.778559132461,336686.8368918777,0.0,1.0,3.0,5.0,4.0
0.25,0.0011374779353155973,887762.2052733361,616081.2361634108,1021.6075973482234,1042618.0780466117,0.0,1.0,3.0,5.0,5.0
0.5,0.0002924235229974661,402304.3003800396,239821.70436546532,2672.655287682521,438670.8824964602,0.0,1.0,3.0,5.0,5.0
0.75,1.7535144005883956e-05,297255.9932387346,175018.01725354,6808.777033917585,308020.11994509166,0.0,1.0,3.0,5.0,5.0
0.25,0.0013005317438568845,3702910.6718538254,3695127.425494591,669.0872445861605,4461651.748253657,0.0,1.0,4.0,0.0,0.0
0.5,0.004727576046738995,3701116.1882089507,3690657.4567322996,2076.1608682752158,4505402.826685919,0.0,1.0,4.0,0.0,0.0
0.75,0.003051951620913412,3706374.1044255807,3694971.1739139995,3632.337531053104,4908706.930733199,0.0,1.0,4.0,0.0,0.0
0.25,0.002294564332272547,2616545.5668258145,2374744.144280905,8049.708348088486,3300334.262013306,0.0,1.0,4.0,0.0,1.0
0.5,0.0021751828769383448,1823078.5124441755,1516166.8447830926,10020.583974635352,2173645.9043938112,0.0,1.0,4.0,0.0,1.0
0.75,0.004645529398809834,1349977.939099665,1038174.5107923717,11033.048637700045,1603291.795481887,0.0,1.0,4.0,0.0,1.0
0.25,0.005468689929417501,1542181.888031898,1232477.9760650839,669.0872445861605,1851837.4617877922,0.0,1.0,4.0,0.0,2.0
0.5,0.0013748028946046966,665654.0047132862,432593.124885911,5501.676819616159,764555.818956622,0.0,1.0,4.0,0.0,2.0
0.75,0.003030480908721003,553710.9163456981,345649.78905927634,8225.637494398905,629745.6607937921,0.0,1.0,4.0,0.0,2.0
0.25,0.0029195291511924155,1202413.8841313932,905366.6520695913,971.2416254033536,1424646.1723992864,0.0,1.0,4.0,0.0,3.0
0.5,0.0013517943558665007,477218.1984209072,289653.772592162,3404.6320410542176,534930.2149701691,0.0,1.0,4.0,0.0,3.0
0.75,0.00029797148665550855,386837.9049493494,229409.01013629753,7964.591012761877,422439.1680021909,0.0,1.0,4.0,0.0,3.0
0.25,0.0014167656832047495,906695.6506852296,631155.7564433331,669.0872445861605,1069294.5577901667,0.0,1.0,4.0,0.0,4.0
0.5,0.0013531625102939687,405896.9332060795,239971.0827067578,2076.1608682752158,447500.8223821147,0.0,1.0,4.0,0.0,4.0
0.75,0.007420010666681282,317256.3574811163,184748.74868709943,6231.400031790017,337623.3177407911,0.0,1.0,4.0,0.0,4.0
